info-date,cv-structured-list-data,iconfont,tranPrice,riseBox,cv-structured-list-data 2,cv-structured-list-data 3,label
22/10/2024,Ching Tao Court・11/F・Flat 6,,$1.18M,--,--,--,Land Registry
22/10/2024,Ching Tao Court・7/F・Flat 5,,$1.16M,--,--,--,Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・40/F・Flat F,,$11.06M,--,747ft²,"@$14,799",Land Registry
22/10/2024,Kornhill Garden・Block 4・7/F・Flat A,,$5.39M,--,484ft²,"@$11,136",Land Registry
22/10/2024,Hover (Hoover) Court・11/F・Flat J,,$2.11M,,278ft²,"@$7,590",Land Registry
22/10/2024,Topside Residences・Tower A2・28/F・Flat F,,$8.32M,--,377ft²,"@$22,064",Land Registry
22/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・38/F・Flat A,,$8.42M,--,537ft²,"@$15,683",Land Registry
22/10/2024,Gateway．Square Mile・16/F・Flat K,,$6.23M,--,322ft²,"@$19,340",Land Registry
22/10/2024,Lai Cheung House・3/F・No. 92,,$25M,--,"1,673ft²","@$14,943",Land Registry
22/10/2024,Ching Tao Court・35/F・Flat 4,,$1.76M,--,--,--,Land Registry
22/10/2024,Ching Tao Court・18/F・Flat 11,,$1.79M,--,--,--,Land Registry
22/10/2024,Ching Tao Court・16/F・Flat 6,,$1.2M,--,--,--,Land Registry
22/10/2024,Ching Tao Court・21/F・Flat 1,,$1.24M,--,--,--,Land Registry
22/10/2024,Rhythm Garden・Block 12・21/F・Flat F,,$6.26M,--,588ft²,"@$10,646",Land Registry
22/10/2024,Park Summit・Tower 2・35/F・Flat D,,$3.88M,,264ft²,"@$14,697",Land Registry
22/10/2024,Beverley Heights・Block 3・20/F・Flat D,,$8.7M,--,718ft²,"@$12,117",Land Registry
22/10/2024,Kt Marina・Phase 1・Tower 2B・8/F・Flat H,,$7.07M,--,431ft²,"@$16,411",Land Registry
22/10/2024,Parkland Villas・Carpark・PODIUM 3・No.74 (Phase I),,"$700,000",--,--,--,Land Registry
22/10/2024,Sorrento・Carpark・1/F・No.191,,$1.78M,--,--,--,Land Registry
22/10/2024,Beneville・Block 3・9/F・Flat E,,$4.03M,,428ft²,"@$9,404",Land Registry
22/10/2024,Ching Tao Court・33/F・Flat 14,,$1.35M,--,--,--,Land Registry
22/10/2024,Ching Tao Court・21/F・Flat 3,,$1.26M,--,--,--,Land Registry
22/10/2024,Uptown East・Tower 2A・38/F・Flat F,,$6.07M,--,379ft²,"@$16,013",Land Registry
22/10/2024,Arts Mansion・15/F・Flat B,,$19.5M,,"1,051ft²","@$18,554",Land Registry
22/10/2024,The Arles・Tower 2・47/F・Flat A,,$6.66M,--,325ft²,"@$20,498",Land Registry
22/10/2024,Mei Foo Sun Chuen・Phase 3・57-59 Broadway・16/F・Flat B No. 59,,$5.15M,--,511ft²,"@$10,078",Land Registry
22/10/2024,Tai Wah Building・18/F・Flat H,,$2.95M,--,272ft²,"@$10,846",Land Registry
22/10/2024,One Jardine's Lookout・3/F・Flat D,,$8.99M,--,559ft²,"@$16,088",Land Registry
22/10/2024,One Jardine's Lookout・6/F・Flat B,,$9.25M,--,538ft²,"@$17,200",Land Registry
22/10/2024,One Jardine's Lookout・6/F・Flat C,,$6.62M,--,392ft²,"@$16,900",Land Registry
22/10/2024,One Jardine's Lookout・7/F・Flat D,,$9.33M,--,559ft²,"@$16,688",Land Registry
22/10/2024,One Jardine's Lookout・22/F・Flat C,,$9.89M,--,479ft²,"@$20,650",Land Registry
22/10/2024,One Jardine's Lookout・10/F・Flat E,,$4.32M,--,231ft²,"@$18,700",Land Registry
22/10/2024,One Jardine's Lookout・11/F・Flat F,,$4.98M,--,272ft²,"@$18,300",Land Registry
22/10/2024,One Jardine's Lookout・12/F・Flat E,,$4.37M,--,231ft²,"@$18,900",Land Registry
22/10/2024,One Jardine's Lookout・16/F・Flat E,,$6.85M,--,386ft²,"@$17,750",Land Registry
22/10/2024,One Jardine's Lookout・11/F・Flat A,,$3.78M,--,180ft²,"@$20,980",Land Registry
22/10/2024,One Jardine's Lookout・28/F・Flat B,,$42.76M,--,"1,211ft²","@$35,309",Land Registry
22/10/2024,Ho Kin Building・1/F・Flat A,,$3.9M,--,278ft²,"@$14,029",Land Registry
22/10/2024,One Jardine's Lookout・16/F・Flat D,,$5.31M,--,275ft²,"@$19,300",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・33/F・Flat A,,$7.31M,--,462ft²,"@$15,817",Land Registry
22/10/2024,Fook Kee Court・19/F・No. 6,,$6.18M,,447ft²,"@$13,826",Land Registry
22/10/2024,The Grandiose・Block 1・23/F・Flat L,,$6.75M,,493ft²,"@$13,692",Land Registry
22/10/2024,One Jardine's Lookout・16/F・Flat C,,$7.27M,--,394ft²,"@$18,450",Land Registry
22/10/2024,One Jardine's Lookout・16/F・Flat B,,$10.09M,--,538ft²,"@$18,750",Land Registry
22/10/2024,Manhattan Hill・Tower 3・17/F・Flat B,,$20.78M,,"1,126ft²","@$18,455",Land Registry
22/10/2024,The Aurora・Tower 3・7/F・Flat I,,$5.22M,,298ft²,"@$17,510",Land Registry
22/10/2024,Park View Garden・Block 2・10/F・Flat F,,$6.65M,,662ft²,"@$10,045",Land Registry
22/10/2024,The Forest Hills・26/F・Flat E,,$5.68M,--,456ft²,"@$12,456",Land Registry
22/10/2024,One Jardine's Lookout・1/F・Flat E,,$5.8M,--,250ft²,"@$23,200",Land Registry
22/10/2024,City One Shatin・Site 5・Block 27・10/F・Flat A,,$7.2M,--,688ft²,"@$10,465",Land Registry
22/10/2024,Rhythm Garden・Block 2・7/F・Flat A,,$5.9M,--,584ft²,"@$10,103",Land Registry
22/10/2024,Coastal Skyline・Phase 1・Carpark・B/M・No.337,,$1.58M,--,--,--,Land Registry
22/10/2024,Tsuen Wan Centre・Block 1 (Kwangchow House)・21/F・Flat C,,$3.28M,,354ft²,"@$9,266",Land Registry
22/10/2024,310-312 Hennessy Road・3/F・Flat B,,$2.2M,--,445ft²,"@$4,944",Land Registry
22/10/2024,One Jardine's Lookout・11/F・Flat E,,$4.34M,--,231ft²,"@$18,800",Land Registry
22/10/2024,The Aster・31/F・Flat B,,$49.4M,--,"1,248ft²","@$39,581",Land Registry
22/10/2024,Ching Tao Court・6/F・Flat 4,,$1.6M,--,--,--,Land Registry
22/10/2024,Festival City・Phase 3・Tower 1・19/F・Flat Nd,,$12.18M,,757ft²,"@$16,090",Land Registry
22/10/2024,Yan Shing Court・Yan Lai House (Block B)・30/F・Flat 2,,$3.53M,--,554ft²,"@$6,372",Land Registry
22/10/2024,Whampoa Garden・Phase 3 Willow Mansions・Block 7・11/F・Flat E,,$10.18M,,853ft²,"@$11,934",Land Registry
22/10/2024,Sheeny Terrace・16/F・Flat B,,$5.18M,--,611ft²,"@$8,478",Land Registry
22/10/2024,Sablier・20/F・Flat D,,$4.92M,--,300ft²,"@$16,403",Land Registry
22/10/2024,The Pacifica・Phase 2・Tower 6 (Belle Mer)・25/F・Flat A,,$8.3M,,554ft²,"@$14,982",Land Registry
22/10/2024,Kornhill・Block F (Flat 1 - 8)・9/F・Flat 2,,$6.24M,--,531ft²,"@$11,748",Land Registry
22/10/2024,Hong Lok Yuen・Sixteenth Street・15 Hong Lok Yuen Sixteenth Street (S S 489),,$29.7M,,"2,121ft²","@$14,003",Land Registry
22/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・23/F・Flat J,,$4.98M,--,400ft²,"@$12,454",Land Registry
22/10/2024,Siu Kwai Court・Siu Keung House (Block A)・12/F・Flat 24,,$3.29M,--,485ft²,"@$6,784",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・7/F・Flat D,,$6.72M,--,462ft²,"@$14,535",Land Registry
22/10/2024,Luen Fat House・3/F・Flat E,,$3M,--,341ft²,"@$8,798",Land Registry
22/10/2024,Chik Fu Mansion・1/F・Flat A,,$3M,,197ft²,"@$15,228",Land Registry
22/10/2024,Hang Tsui Court・Tsui Ying House (Block B)・4/F・Flat 5,,$2.88M,--,407ft²,"@$7,076",Land Registry
22/10/2024,4 Yin On Street・6/F・No. 4,,$2.9M,--,530ft²,"@$5,472",Land Registry
22/10/2024,On Sau Court・Block A・4/F・Flat 14,,$2.39M,--,--,--,Land Registry
22/10/2024,Lai Wan Building・12/F・Flat S,,$2.85M,,363ft²,"@$7,851",Land Registry
22/10/2024,Prime View Garden・Block 5・21/F・Flat C,,$2.97M,--,483ft²,"@$6,149",Land Registry
22/10/2024,Ori・Tower 1・30/F・Flat F,,$5.2M,,539ft²,"@$9,647",Land Registry
22/10/2024,Tin King Estate・Tin Tsui House (Block 11)・4/F・Flat 6,,$2.3M,--,544ft²,"@$4,228",Land Registry
22/10/2024,Ching Tao Court・32/F・Flat 18,,$1.28M,--,--,--,Land Registry
22/10/2024,Beverley Heights・Block 2・20/F・Flat C,,$6.6M,,536ft²,"@$12,313",Land Registry
22/10/2024,Po Wing Building・108-120 Percival Street・10/F・Flat D,,$4.2M,--,499ft²,"@$8,417",Land Registry
22/10/2024,The Sherwood・Tower 7・2/F・Flat A,,$3.5M,,362ft²,"@$9,669",Land Registry
22/10/2024,Classical Gardens・Phase 2・Block 2・5/F・Flat A,,$5.7M,,588ft²,"@$9,694",Land Registry
22/10/2024,Rambler Crest・Tower 3・7/F・Flat A,,$4.35M,,451ft²,"@$9,645",Land Registry
22/10/2024,Grand Del Sol・Block 1・11/F・Flat F,,$6.18M,,744ft²,"@$8,306",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・43/F・Flat H,,$13.06M,--,901ft²,"@$14,493",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・33/F・Flat F,,$10.73M,--,747ft²,"@$14,363",Land Registry
22/10/2024,Indi Home・28/F・Flat 10,,$5.53M,,435ft²,"@$12,708",Land Registry
22/10/2024,Tsuen King Garden・Phase 1・Block 5・27/F・Flat H,,$5.13M,,495ft²,"@$10,360",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・12/F・Flat B,,$8.06M,--,538ft²,"@$14,979",Land Registry
22/10/2024,Fairview Park・9Th Street River North・No. 28 (S.O Ss. 81),,$7.3M,--,848ft²,"@$8,608",Land Registry
22/10/2024,The Panorama・47/F・Flat D,,$8.45M,,716ft²,"@$11,802",Land Registry
22/10/2024,Manor Hill・Tower 1・38/F・Flat A5,,$4.28M,--,216ft²,"@$19,833",Land Registry
22/10/2024,Manor Hill・Tower 2・31/F・Flat D3,,$5.34M,--,284ft²,"@$18,792",Land Registry
22/10/2024,Mayfair By The Sea 8・Tower 2・11/F・Flat B,,$14.28M,,"1,008ft²","@$14,167",Land Registry
22/10/2024,Ching Tao Court・33/F・Flat 6,,$1.26M,--,--,--,Land Registry
22/10/2024,Luk Yeung Sun Chuen・Block Q・23/F・Flat 6,,$5.12M,,445ft²,"@$11,506",Land Registry
22/10/2024,Riviera Gardens・Hoi Tsui Mansion (Block 16)・21/F・Flat F,,$4.84M,,559ft²,"@$8,655",Land Registry
22/10/2024,Po Ming Building・9/F・Flat K,,$2.88M,,328ft²,"@$8,780",Land Registry
22/10/2024,Ko Chun Court・Chun Yat House (Block D)・11/F・Flat 15,,$3.06M,--,426ft²,"@$7,183",Land Registry
22/10/2024,Hollywood Villa・Block 1,,$5.3M,--,--,--,Land Registry
22/10/2024,Gold Coast Bay・Phase 1 The Uppland・Tower 3・18/F・Flat H,,$3.46M,--,312ft²,"@$11,090",Land Registry
22/10/2024,Charming Garden・Block 5・12/F・Flat E,,$4.4M,--,431ft²,"@$10,209",Land Registry
22/10/2024,Hoi Fu Court・Hoi Ning House (Block A)・7/F・Flat 12,,$4.63M,--,546ft²,"@$8,480",Land Registry
22/10/2024,Tin Chung Court・Chung Ki House (Block O)・34/F・Flat 11,,$3.88M,--,592ft²,"@$6,554",Land Registry
22/10/2024,Tsui Ning Garden・Block 1・25/F・Flat J,,$3.2M,--,484ft²,"@$6,612",Land Registry
22/10/2024,Indi Home・46/F・Flat 21,,$6.9M,,538ft²,"@$12,825",Land Registry
22/10/2024,Lai Yan Court・Lai Lam House (Block C)・34/F・Flat 7,,$3.9M,--,428ft²,"@$9,112",Land Registry
22/10/2024,City Garden・Phase 2・Block 7・25/F・Flat D,,$12.08M,--,966ft²,"@$12,505",Land Registry
22/10/2024,Island Resort・Tower 5・53/F・Flat F,,$6.45M,,455ft²,"@$14,176",Land Registry
22/10/2024,Goldmine Building・Block C・14/F・Flat 8,,$2.6M,,260ft²,"@$10,000",Land Registry
22/10/2024,Manor Hill・Tower 1・33/F・Flat B1,,$5.38M,--,288ft²,"@$18,663",Land Registry
22/10/2024,San Wai Court・San Shun House (Block B)・8/F・Flat 4,,$3M,--,645ft²,"@$4,651",Land Registry
22/10/2024,Tsuen Wan Centre・Block 19 (Shenyang House)・14/F・Flat G,,$4M,--,374ft²,"@$10,695",Land Registry
22/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・27/F・Flat B,,$4.66M,--,314ft²,"@$14,854",Land Registry
22/10/2024,Finnie・25/F・Flat D,,$6.16M,--,270ft²,"@$22,804",Land Registry
22/10/2024,Hong Kong Garden・Phase 2・Carpark・2/F・No.59,,"$440,000",--,--,--,Land Registry
22/10/2024,Sunshine City・Phase 4・Block G・12/F・Flat 8,,$6.3M,,551ft²,"@$11,434",Land Registry
22/10/2024,Ocean Pride・Phase 3・Tower 10・45/F・Flat B,,$9.23M,--,512ft²,"@$18,027",Land Registry
22/10/2024,Double Cove・Phase 1・Block 3・18/F・Flat C,,$10.38M,,809ft²,"@$12,831",Land Registry
22/10/2024,Ealing Court・15/F・Flat E,,$2.78M,,260ft²,"@$10,692",Land Registry
22/10/2024,Double Cove・Phase 2 Double Cove Starview・Block 19・15/F・Flat G,,$8.38M,,564ft²,"@$14,858",Land Registry
22/10/2024,Shatinpark・Stage 2・Apex Garden (Block 1)・2/F・Flat C,,$2.75M,,269ft²,"@$10,223",Land Registry
22/10/2024,Cullinan West・Phase 3 Cullinan West Il・Tower 3B・52/F・Flat H,,$7.06M,,362ft²,"@$19,500",Land Registry
22/10/2024,Ma On Shan Centre・Tower 4・9/F・Flat H,,$6.05M,,522ft²,"@$11,590",Land Registry
22/10/2024,Allway Garden・Block H・21/F・Flat 5,,$4.67M,,533ft²,"@$8,762",Land Registry
22/10/2024,Upper Riverbank・Tower 2・33/F・Flat G,,$12.45M,,654ft²,"@$19,037",Land Registry
22/10/2024,Uptown East・Tower 1A・5/F・Flat F,,$7.88M,--,523ft²,"@$15,073",Land Registry
22/10/2024,Smithfield Terrace・Block B・8/F・Flat 2,,$3.98M,,281ft²,"@$14,164",Land Registry
22/10/2024,Ching Tao Court・40/F・Flat 3,,$1.3M,--,--,--,Land Registry
22/10/2024,238-244 Reclamation Street・4/F・Flat E,,$1.3M,--,264ft²,"@$4,924",Land Registry
22/10/2024,Koko Hills・Phase 3A Koko Rosso・Tower 6・11/F・Flat B,,$8.71M,--,468ft²,"@$18,615",Land Registry
22/10/2024,The Pavilia Forest・Phase 2 The Pavilia Forest II・Tower 3・6/F・Flat E,,$6.3M,--,383ft²,"@$16,444",Land Registry
22/10/2024,Caldecott Hill・Block 1・5/F・Flat C,,$8.38M,,755ft²,"@$11,099",Land Registry
22/10/2024,Grand Central・Phase 1・Tower 1・22/F・Flat J,,$9.3M,,583ft²,"@$15,952",Land Registry
22/10/2024,Novo Land・Phase 3B・Fiskars Tower 2A・3/F・Flat C,,$3.63M,--,292ft²,"@$12,442",Land Registry
22/10/2024,Tung Hei Court・Wah Hei House (Block C)・20/F・Flat 11,,$4.8M,--,603ft²,"@$7,960",Land Registry
22/10/2024,The Prominence・15/F・Flat B,,$4.15M,,336ft²,"@$12,351",Land Registry
22/10/2024,Upper East・30/F・Flat F (T1B),,$4.45M,,--,--,Land Registry
22/10/2024,74-80 Nga Tsin Long Road・6/F・No. 74 (Flat A),,$4.04M,--,506ft²,"@$7,984",Land Registry
22/10/2024,25-27 Nam Kok Road・5/F・No. 25A,,$3.73M,,409ft²,"@$9,120",Land Registry
22/10/2024,29-31 Nam Kok Road・5/F・Flat B (No. 31),,$4.53M,--,511ft²,"@$8,865",Land Registry
22/10/2024,48-48B Nga Tsin Long Road・5/F・No. 48A,,$4.24M,,501ft²,"@$8,463",Land Registry
22/10/2024,48-48B Nga Tsin Long Road・4/F・No. 48,,$4.06M,,501ft²,"@$8,104",Land Registry
22/10/2024,74-80 Nga Tsin Long Road・2/F・No. 80 (Flat D),,$4.42M,--,506ft²,"@$8,735",Land Registry
22/10/2024,48-48B Nga Tsin Long Road・1/F・No. 48,,$4.42M,--,501ft²,"@$8,822",Land Registry
22/10/2024,Grand Victoria・Phase 3・Tower 2・25/F・Flat E,,$13.81M,--,525ft²,"@$26,307",Land Registry
22/10/2024,St. Barths・Phase 1・Cedar Court Tower 2・5/F・Flat B,,$9.8M,--,731ft²,"@$13,406",Land Registry
22/10/2024,6 Mee Lun Street・1/F・No. 6,,$6.15M,,622ft²,"@$9,887",Land Registry
22/10/2024,Villa Esplanada・Carpark・1/F・No.95,,$2M,--,--,--,Land Registry
22/10/2024,Villa Esplanada・Carpark・1/F・No.169,,$2M,--,--,--,Land Registry
22/10/2024,Wang Fuk Court・Wang Shing House (Block G)・5/F・Flat 6,,$2M,--,467ft²,"@$4,283",Land Registry
22/10/2024,After The Rain・26/F・Flat N,,$5.23M,--,372ft²,"@$14,068",Land Registry
22/10/2024,Villa By The Park・Block 3・21/F・Flat E,,$3.78M,,422ft²,"@$8,957",Land Registry
22/10/2024,The Reach・Tower 11・10/F・Flat B,,$3.48M,,440ft²,"@$7,909",Land Registry
22/10/2024,Central Park Towers・Phase 2 Central Park Towers II・Tower 9・28/F・Flat A,,$6.1M,,677ft²,"@$9,010",Land Registry
22/10/2024,Meadowlands・Block 5・5/F・Flat A,,$5.08M,,798ft²,"@$6,366",Land Registry
22/10/2024,Sun Tuen Mun Centre・Block 8・30/F・Flat E,,$4.48M,,597ft²,"@$7,504",Land Registry
22/10/2024,Radiant Towers・Tower 1・13/F・Flat H,,$5.7M,--,601ft²,"@$9,484",Land Registry
22/10/2024,One Jardine's Lookout・3/F・Flat C,,$6.55M,--,392ft²,"@$16,700",Land Registry
22/10/2024,One Jardine's Lookout・27/F・Flat A,,$3.97M,--,179ft²,"@$22,180",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・9/F・Flat F,,$9.98M,--,749ft²,"@$13,328",Land Registry
22/10/2024,Tai Sing House・G/F・Flat G,,$2.04M,--,267ft²,"@$7,633",Land Registry
22/10/2024,Stars By The Harbour・Tower 2・21/F・Flat B,,$22.5M,--,"1,102ft²","@$20,417",Land Registry
22/10/2024,Bondlane II・11/F・Flat S10,,$6.26M,--,259ft²,"@$24,185",Land Registry
22/10/2024,Ching Tao Court・8/F・Flat 16,,$1.61M,--,--,--,Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・7/F・Flat F,,$9.83M,--,749ft²,"@$13,118",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・45/F・Flat B,,$8.64M,--,538ft²,"@$16,064",Land Registry
22/10/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 6・6/F・Flat F,,$9.8M,--,749ft²,"@$13,086",Land Registry
22/10/2024,Ching Tao Court・13/F・Flat 10,,$2.06M,--,--,--,Land Registry
22/10/2024,Kingswood Villas・Phase 5 Lynwood Court・Block 5・7/F・Flat H,,$4.32M,,550ft²,"@$7,855",Land Registry
22/10/2024,Allway Garden・Block C・16/F・Flat 7,,$3.22M,,461ft²,"@$6,985",Land Registry
21/10/2024,Yue Fai Court・Tin Fai House (Block F)・Middle Floor・Flat 1,,$3.7M,--,419ft²,"@$8,831",Centaline
21/10/2024,Sky Tower・Block 7・Lower Floor・Flat F,,$7.38M,--,535ft²,"@$13,794",Centaline
21/10/2024,Noble Hill・Tower 1・Upper Floor・Flat D,,$4.64M,--,442ft²,"@$10,493",Centaline
21/10/2024,Ka Shing Court・Ka Yeung House (Block D)・Lower Floor・Flat 4,,$3.47M,--,546ft²,"@$6,352",Centaline
21/10/2024,"Fairview Park・Section E, 2Nd Street",,$7.3M,--,840ft²,"@$8,690",Centaline
21/10/2024,Mayfair By The Sea・I・Tower 20・Middle Floor・Flat B,,$13.5M,--,"1,067ft²","@$12,652",Centaline
21/10/2024,Hiu Lai Court・Hiu Tin House (Block A)・Lower Floor・Flat 12,,$3.3M,--,540ft²,"@$6,111",Centaline
21/10/2024,Radiant Towers・Tower 2・Upper Floor・Flat E,,$5.6M,--,639ft²,"@$8,764",Centaline
21/10/2024,Beverly Garden・Block 5・Lower Floor・Flat C,,$4.4M,--,592ft²,"@$7,432",Centaline
21/10/2024,East Point City・Block 2・Upper Floor・Flat A,,$7.5M,--,623ft²,"@$12,039",Centaline
21/10/2024,Sunshine City・Phase 4・Block M・Middle Floor・Flat 3,,$5.03M,--,363ft²,"@$13,857",Centaline
21/10/2024,Villa Esplanada・Phase 3・Block 10・Lower Floor・Flat A,,$10.5M,--,778ft²,"@$13,496",Centaline
21/10/2024,The Merton・Tower 1・Upper Floor・Flat G,,$14M,--,663ft²,"@$21,116",Centaline
21/10/2024,Mayfair By The Sea・Ll・Tower 7・Upper Floor・Flat B,,$24.5M,--,"1,699ft²","@$14,420",Centaline
21/10/2024,Mayfair By The Sea・Ll・Tower 7・Upper Floor・Flat A,,$24.5M,--,"1,746ft²","@$14,032",Centaline
21/10/2024,Century Link・Phase 1・Tower 6B・Lower Floor・Flat 3,,$5.5M,--,471ft²,"@$11,677",Centaline
21/10/2024,Serenity Park・Phase 1・Block 2・Middle Floor・Flat D,,$6.38M,--,590ft²,"@$10,814",Centaline
21/10/2024,Greenfield Terrace・Block A・Middle Floor・Flat A5,,$7.84M,--,736ft²,"@$10,649",Centaline
21/10/2024,Tung Chung Crescent・Phase 2・Block 8・Upper Floor・Flat C,,$6.2M,--,592ft²,"@$10,473",Centaline
21/10/2024,Tsuen Kam Centre・Block 1・Upper Floor・Flat H,,$4.28M,--,369ft²,"@$11,599",Centaline
21/10/2024,Festival City・Phase 1・Tower 3・Lower Floor・Flat Nc,,$13M,--,842ft²,"@$15,439",Centaline
21/10/2024,Fairview Park・Lychee Road South,,$11M,--,"1,035ft²","@$10,628",Centaline
21/10/2024,Kam Tai Court・Kam Pong House (Block B)・Lower Floor・Flat 5,,$5.6M,--,650ft²,"@$8,615",Centaline
21/10/2024,Tai Hing Gardens・Phase 2・Tower 9・Upper Floor・Flat B,,$3.58M,--,447ft²,"@$8,009",Centaline
21/10/2024,Southorn Garden・Upper Floor・Flat 12,,$6.2M,--,401ft²,"@$15,461",Centaline
21/10/2024,Chi Fu Fa Yuen・Fu Hing Yuen (Block H-20)・Upper Floor・Flat A,,,--,439ft²,@$36,Centaline
21/10/2024,Villa Esplanada・Phase 2・Block 6・Upper Floor・Flat D,,,--,531ft²,@$34,Centaline
21/10/2024,Golden Lion Garden・Phase 2・Golden Fullness Court (Block F)・Upper Floor・Flat 5,,,--,322ft²,@$43,Centaline
21/10/2024,Sea Crest Villa・Phase 3・Block 8・Lower Floor・Flat F,,,--,412ft²,@$29,Centaline
21/10/2024,Grandeur Garden・Block 1・Lower Floor・Flat F,,,--,328ft²,@$44,Centaline
21/10/2024,Yoho Town・Phase 2 Yoho Midtown・Block M6・Middle Floor・Flat A,,,--,478ft²,@$34,Centaline
21/10/2024,42 Tung St.・Middle Floor・Flat Simplex,,,--,584ft²,@$77,Centaline
21/10/2024,Tung Chung Crescent・Phase 1・Block 2・Upper Floor・Flat A,,,--,544ft²,@$33,Centaline
21/10/2024,Ava 228・Lower Floor・Flat A,,,--,202ft²,@$57,Centaline
