date,tavg,tmin,tmax,prcp,wdir,wspd,pres,Station
11/9/2020,29.5,25.8,32.2,2.5,202,12.1,1007.8,Shenzhen
12/9/2020,28.8,25.7,32.3,0,334,11.1,1010.6,Shenzhen
13/9/2020,29,25.1,32.3,4.6,51,13.1,1011,Shenzhen
14/9/2020,29.2,27,32.7,0,78,14.6,1009.9,Shenzhen
15/9/2020,28.7,24.1,30,4.3,90,14.8,1008.3,Shenzhen
16/9/2020,29.8,27.6,31.7,0.8,92,15.4,1007.6,Shenzhen
17/9/2020,28.8,26.3,31,13.2,62,18.6,1006.5,Shenzhen
18/9/2020,28.8,25.6,30,10.2,90,21.2,1008.4,Shenzhen
19/9/2020,28.2,25.7,31,18.3,126,14.2,1011.1,Shenzhen
20/9/2020,29.2,25.2,32,14,105,10.9,1011.3,Shenzhen
21/9/2020,28.3,26,30.5,2.5,105,11.9,1010.4,Shenzhen
22/9/2020,29.1,25.9,30.2,15.7,116,15.7,1010,Shenzhen
23/9/2020,29,27,31,0.3,120,13.6,1010.2,Shenzhen
24/9/2020,27.9,25,30,17.3,14,13.9,1010.5,Shenzhen
25/9/2020,28.5,24.7,30.7,0.3,34,16.6,1009.4,Shenzhen
26/9/2020,28.7,26.6,30,0,101,23.6,1008.9,Shenzhen
27/9/2020,28.2,26.7,30,0,88,22.6,1009.8,Shenzhen
28/9/2020,27.2,24.3,28,67.3,69,14.7,1010.1,Shenzhen
29/9/2020,27.1,25.5,28,25.4,99,13.9,1008.1,Shenzhen
30/9/2020,28.1,24.8,31.6,1,85,9.1,1007,Shenzhen
1/10/2020,27.5,24.3,28,46.2,75,22.1,1008.9,Shenzhen
2/10/2020,27.9,25.5,29,0,86,19.2,1010.3,Shenzhen
3/10/2020,28.1,25.6,30,0,105,13.9,1011,Shenzhen
4/10/2020,28.4,26,32,0,130,9.9,1009.8,Shenzhen
5/10/2020,28.1,25.7,30.5,0,68,14.8,1010.6,Shenzhen
6/10/2020,25.9,23.9,27.2,5.1,27,22,1013.3,Shenzhen
7/10/2020,25.1,22.3,26,0,14,28.1,1014.6,Shenzhen
8/10/2020,24.8,22,26.5,0,10,27.1,1014.9,Shenzhen
9/10/2020,25.1,21.8,28.2,0,0,22.7,1014.7,Shenzhen
10/10/2020,26.1,22.4,29,0,21,16.7,1012.6,Shenzhen
11/10/2020,27,23.3,30,0,67,13.5,1010.1,Shenzhen
12/10/2020,27.8,24.4,30.2,0,43,15.8,1008.4,Shenzhen
13/10/2020,25.9,23.7,28,0.8,57,32.7,1008.7,Shenzhen
14/10/2020,26.3,23.6,27,26.2,78,33.2,1011.8,Shenzhen
15/10/2020,26.7,23.7,29.6,1,83,24.5,1013.2,Shenzhen
16/10/2020,26.7,24.7,29.6,0,53,17.9,1013.1,Shenzhen
17/10/2020,25.1,21.9,27,0,25,24,1014.6,Shenzhen
18/10/2020,24.6,20.8,27.1,0.8,12,22.8,1015.4,Shenzhen
19/10/2020,23.8,20.8,26.3,0,9,25.3,1015.9,Shenzhen
20/10/2020,23.8,20.5,27,0,0,23.9,1015.1,Shenzhen
21/10/2020,23.4,19.6,26.3,0,357,26.8,1012.3,Shenzhen
22/10/2020,24.2,20.7,26.4,0,1,31.1,1009.5,Shenzhen
23/10/2020,23.6,20.5,24,0,14,29.8,1011.2,Shenzhen
24/10/2020,23.3,20.5,24,0,22,22.8,1013.6,Shenzhen
25/10/2020,24.3,21.1,27.5,0.5,70,15.5,1014.5,Shenzhen
26/10/2020,24.4,21.8,27.8,0,93,14.9,1013.3,Shenzhen
27/10/2020,25.4,21.8,29.3,0,72,18,1012.3,Shenzhen
28/10/2020,23.9,22,25,0,49,14.6,1014.5,Shenzhen
29/10/2020,24,21.3,25.3,8.6,21,20.4,1017,Shenzhen
30/10/2020,24.1,21.7,26.6,0.8,35,17.6,1018,Shenzhen
31/10/2020,23.2,21.2,25.8,0,97,15.9,1017.3,Shenzhen
1/11/2020,23.9,20.9,27,0,94,9.1,1015.9,Shenzhen
2/11/2020,24.7,21,27.9,0,10,17.2,1015.1,Shenzhen
3/11/2020,23.3,19.8,26,0,18,22,1016.7,Shenzhen
4/11/2020,23.1,19.5,26.4,0,67,16.2,1017.2,Shenzhen
5/11/2020,23.2,19.9,26.3,0,81,15.1,1017.4,Shenzhen
6/11/2020,25.1,19.8,28.7,0,15,11.2,1015.8,Shenzhen
7/11/2020,25.8,22.4,29.1,0,354,17.5,1015.6,Shenzhen
8/11/2020,24.8,22.8,27.8,0,7,20.7,1016.9,Shenzhen
9/11/2020,23.4,21.3,27,0,37,22.3,1017.5,Shenzhen
10/11/2020,22.6,21.2,24,0,51,17,1018.9,Shenzhen
11/11/2020,22.3,20.4,25.6,0,61,17.3,1020.5,Shenzhen
12/11/2020,22.4,18.6,26,0,47,16.2,1018.8,Shenzhen
13/11/2020,22.9,19.1,25.7,0,26,19,1016.7,Shenzhen
14/11/2020,22.4,19.7,24.2,0,16,20.3,1017.3,Shenzhen
15/11/2020,22.4,20.2,26.1,0.3,41,14.1,1018.9,Shenzhen
16/11/2020,23.7,20,28.4,0.3,58,11.7,1017.7,Shenzhen
17/11/2020,24.1,21.4,25.3,0,100,17.5,1015.2,Shenzhen
18/11/2020,23.8,22.5,27.8,0,111,9.4,1012.9,Shenzhen
19/11/2020,24,22.4,27.9,0.5,115,7.3,1011.7,Shenzhen
20/11/2020,24.7,22.7,30.5,0.5,121,6.6,1012.5,Shenzhen
21/11/2020,23.2,22.1,24,0,103,17.4,1014.2,Shenzhen
22/11/2020,24.4,21.8,29.5,0.3,75,10.2,1016.9,Shenzhen
23/11/2020,22.9,21.8,24.1,0,63,19.8,1019.1,Shenzhen
24/11/2020,22.8,20.7,26.3,0,50,15.7,1019.2,Shenzhen
25/11/2020,23.4,21,27,0,66,13.8,1018.4,Shenzhen
26/11/2020,23.3,21.7,28.1,0,73,14,1019,Shenzhen
27/11/2020,21.2,19.7,24.1,0,9,24.9,1020.8,Shenzhen
28/11/2020,19.8,16.3,23,0,7,26.7,1022,Shenzhen
29/11/2020,18.8,16.2,22.4,0,359,25.5,1021.9,Shenzhen
30/11/2020,18.4,14.8,21,0,5,27.3,1022.6,Shenzhen
1/12/2020,18.8,14.8,22.2,0,1,21.9,1022.4,Shenzhen
2/12/2020,18.3,16,22.5,0,0,22.5,1020.6,Shenzhen
3/12/2020,16.4,14.6,19.2,0,4,30.5,1021.3,Shenzhen
4/12/2020,15.6,11.9,17.2,0,3,29.8,1021.7,Shenzhen
5/12/2020,16.2,12.3,18.6,0,2,25.5,1021.6,Shenzhen
6/12/2020,17.3,13.2,21,0,8,16.9,1020.4,Shenzhen
7/12/2020,18.8,16.2,22.2,0,350,16.1,1020.5,Shenzhen
8/12/2020,18.2,14.6,21.3,0,360,19.6,1020,Shenzhen
9/12/2020,18.9,16,21.4,0,13,15.1,1017.6,Shenzhen
10/12/2020,20.5,18.1,22.9,0,13,10.5,1016.6,Shenzhen
11/12/2020,20.2,19,23.9,0,72,6.6,1015.7,Shenzhen
12/12/2020,20.2,18,21.5,0.3,43,11.1,1015.1,Shenzhen
13/12/2020,20.6,19.1,21.6,0,94,13.2,1014.2,Shenzhen
14/12/2020,15.9,13.5,20.3,0,13,18.8,1017.8,Shenzhen
15/12/2020,13.2,11.5,14.6,0,2,28.8,1022.4,Shenzhen
16/12/2020,12.9,10.3,15,0,2,26.4,1023.8,Shenzhen
17/12/2020,12.9,10.2,15,0,2,24.4,1022.4,Shenzhen
18/12/2020,13.8,11.9,17,0,357,23.4,1021.9,Shenzhen
19/12/2020,13.1,10,15.3,0,350,28.4,1023.9,Shenzhen
20/12/2020,14.2,10.5,16.9,0,359,27.2,1024.4,Shenzhen
21/12/2020,14.9,10.8,17.8,0,359,24.7,1022.3,Shenzhen
22/12/2020,16.3,12.6,19.5,0,21,15.4,1019.7,Shenzhen
23/12/2020,18,15,20.6,0,16,9.1,1016.8,Shenzhen
24/12/2020,18.8,17.7,23.4,0,1,13.4,1016.3,Shenzhen
25/12/2020,18.1,16.7,21.2,0,21,14.1,1018.5,Shenzhen
26/12/2020,18.4,16.4,20,0,104,16.8,1017.9,Shenzhen
27/12/2020,19.2,17.2,25.1,0,31,7.7,1015.7,Shenzhen
28/12/2020,19.8,16,24,0,81,12.7,1014.5,Shenzhen
29/12/2020,19.2,18.4,24,,107,7.5,1014.5,Shenzhen
30/12/2020,12.6,10.3,21,0,357,37.7,1022.7,Shenzhen
31/12/2020,11.1,6.7,13.3,0,1,31.1,1026.8,Shenzhen
1/1/2021,11.1,7.3,14.5,0,3,21.1,1025.5,Shenzhen
2/1/2021,14,9,18.2,0,13,14.8,1022.7,Shenzhen
3/1/2021,16.2,11.8,20.6,0,25,15.2,1021.8,Shenzhen
4/1/2021,17.2,15.3,21.2,0,11,9.5,1020.9,Shenzhen
5/1/2021,17.4,16,21.9,0,14,8.8,1019.9,Shenzhen
6/1/2021,16.3,14.5,20.2,0,40,14.3,1019.8,Shenzhen
7/1/2021,12.4,9.9,16.5,0,10,25.1,1020.5,Shenzhen
8/1/2021,8.8,6.1,11,0,1,35.8,1025,Shenzhen
9/1/2021,10.8,6.9,12,0,4,25.3,1024.4,Shenzhen
10/1/2021,11.9,10.3,14.2,0,8,20.1,1023.2,Shenzhen
11/1/2021,8.9,7.8,12,,353,29.1,1025.8,Shenzhen
12/1/2021,10.1,6.7,14.8,0,350,23.5,1023.9,Shenzhen
13/1/2021,12,5,17.9,0,4,8.6,1019.7,Shenzhen
14/1/2021,14.4,9.6,20,0,35,6.7,1017.6,Shenzhen
15/1/2021,15.3,13,21.2,0,29,5.6,1015.9,Shenzhen
16/1/2021,16.9,13.2,21,0,71,10.8,1016.8,Shenzhen
17/1/2021,14.9,13.3,18.5,0,17,21.5,1023.1,Shenzhen
18/1/2021,13.7,9.8,17,0,8,17.1,1023.4,Shenzhen
19/1/2021,15.9,10,19.8,0,49,10.5,1020,Shenzhen
20/1/2021,17.6,14.3,21.6,0,36,9.4,1017.8,Shenzhen
21/1/2021,18.9,16.2,24.8,0,24,6.5,1015.5,Shenzhen
22/1/2021,19.7,17.8,25.4,0,346,9,1013.5,Shenzhen
23/1/2021,19,17,24.2,0,337,11,1013.7,Shenzhen
24/1/2021,18.4,16.2,20.1,0,84,13.1,1016.4,Shenzhen
25/1/2021,18.2,16.4,23.5,0,110,11.6,1017.4,Shenzhen
26/1/2021,18.9,16.7,24.7,0,137,5.9,1016.8,Shenzhen
27/1/2021,18.4,16.6,23.1,0,76,10.7,1017.6,Shenzhen
28/1/2021,18.1,15.9,21.9,0,24,14.2,1020.4,Shenzhen
29/1/2021,16.8,13,20.6,0,40,20,1022.4,Shenzhen
30/1/2021,17.2,14,19.7,0,93,16.4,1022.1,Shenzhen
31/1/2021,18.4,14.6,22.9,0,80,11.1,1021.3,Shenzhen
1/2/2021,19.1,15.6,25.6,0,59,8.5,1019.2,Shenzhen
2/2/2021,19.9,16,27.2,0,44,9.1,1019.3,Shenzhen
3/2/2021,18.4,16.4,21,0,96,20.1,1021.7,Shenzhen
4/2/2021,19.3,15.2,23.4,0,84,10.3,1021.3,Shenzhen
5/2/2021,18.4,16.8,24.9,0,94,9.5,1019.7,Shenzhen
6/2/2021,19.4,14,26.4,0,323,5.8,1017.3,Shenzhen
7/2/2021,19.6,16.2,23.7,0,120,9.4,1017.3,Shenzhen
8/2/2021,20,17.3,22.9,0,92,14,1018.5,Shenzhen
9/2/2021,18.5,17.7,20,0,86,23.3,1017.2,Shenzhen
10/2/2021,15.7,14.3,18,14.5,7,25.9,1013.6,Shenzhen
11/2/2021,16.8,14,19,,345,18.5,1014.4,Shenzhen
12/2/2021,18.4,15,21,,15,15,1016.1,Shenzhen
13/2/2021,17.7,14,22.8,0,41,9.3,1017,Shenzhen
14/2/2021,19.2,15.8,24.3,0,221,6.9,1016.1,Shenzhen
15/2/2021,20.4,16.1,25.8,0,61,9.5,1014.7,Shenzhen
16/2/2021,19.7,17.3,23.5,0,114,10.9,1015.8,Shenzhen
17/2/2021,20,18,23.2,0,13,16.1,1019.2,Shenzhen
18/2/2021,18.4,16.6,22.3,0,66,14.8,1024,Shenzhen
19/2/2021,19,15.4,21.8,0,96,13.3,1023.2,Shenzhen
20/2/2021,18.8,15,21,,162,8.9,1019.4,Shenzhen
21/2/2021,17.2,16,22,,145,7.6,1017.1,Shenzhen
22/2/2021,20.8,17.4,24.3,0,167,7.7,1015.6,Shenzhen
23/2/2021,21.4,18.2,25.2,0,115,9.2,1014.6,Shenzhen
24/2/2021,20.7,18.3,24.9,0,98,18.2,1013.7,Shenzhen
25/2/2021,20.8,19,23.7,0,103,14.6,1010.7,Shenzhen
26/2/2021,20.7,19.8,23.4,0,75,5.6,1009.5,Shenzhen
27/2/2021,17.9,15.6,20,29,3,18.8,1013.9,Shenzhen
28/2/2021,20.3,15.9,22,0,65,15.3,1015.2,Shenzhen
1/3/2021,20.7,19.2,23,0,90,7,1015.9,Shenzhen
2/3/2021,20,16.2,22.3,0.5,6,19.2,1018.4,Shenzhen
3/3/2021,19.1,17.2,20,0,77,20,1019.7,Shenzhen
4/3/2021,19.3,17.2,20,0,60,12.9,1017.6,Shenzhen
5/3/2021,20.7,17.5,21,5.1,79,11.4,1015.2,Shenzhen
6/3/2021,21.1,19.5,22,4.3,100,9.9,1015.6,Shenzhen
7/3/2021,19.7,18.4,21,0.3,30,10.5,1018.4,Shenzhen
8/3/2021,20.2,18,21.1,1.3,88,19.1,1019.5,Shenzhen
9/3/2021,20.7,18.3,24.2,0,84,14.5,1019.5,Shenzhen
10/3/2021,20.3,18.8,22,0,82,18.8,1019.4,Shenzhen
11/3/2021,21.2,18.4,23.3,0,97,14.6,1019.4,Shenzhen
12/3/2021,22.5,18.9,27.2,0,107,6.9,1018.2,Shenzhen
13/3/2021,21.5,19.8,23.6,0,97,15.1,1018,Shenzhen
14/3/2021,21.8,19.7,23.7,0,93,13.9,1016.1,Shenzhen
15/3/2021,22.3,19.7,24.9,0,98,11.6,1014.4,Shenzhen
16/3/2021,23.1,20.4,26.3,0,106,7.9,1013.1,Shenzhen
17/3/2021,23.8,21,27.2,0,108,7.8,1012.6,Shenzhen
18/3/2021,23.1,22,25,,102,14.1,1012.8,Shenzhen
19/3/2021,23.6,21.9,25.5,0,112,10.7,1012.1,Shenzhen
20/3/2021,24.3,21.5,27.9,0,124,8.8,1011,Shenzhen
21/3/2021,18.8,16,23.4,0,342,21,1015.5,Shenzhen
22/3/2021,17.3,14.7,19,,7,27.2,1022.7,Shenzhen
23/3/2021,18.7,17,20.1,0,21,12.7,1020.6,Shenzhen
24/3/2021,20.6,16.4,22.2,0,1,13.9,1016.6,Shenzhen
25/3/2021,21.8,19.7,23.9,0,82,15,1016.3,Shenzhen
26/3/2021,22,18.9,24.9,0,94,18.5,1015.2,Shenzhen
27/3/2021,22.8,20.5,25.2,0,114,7.5,1012,Shenzhen
28/3/2021,24.4,20.9,27.7,0,184,10.5,1009.7,Shenzhen
29/3/2021,25.1,22.8,27.7,0,192,13.3,1007.6,Shenzhen
30/3/2021,25.3,24,27,,169,15,1005.7,Shenzhen
31/3/2021,25.5,24,28,,169,16.8,1006.2,Shenzhen
1/4/2021,25.7,24.2,28,,176,14.7,1007.4,Shenzhen
2/4/2021,25.9,24.2,28.7,0,166,10.2,1009.9,Shenzhen
3/4/2021,26.1,23.5,30.4,0,172,7.6,1011.6,Shenzhen
4/4/2021,24.2,21.8,29.1,0,11,10.4,1013.8,Shenzhen
5/4/2021,22.4,20.2,24,,62,14.1,1017.4,Shenzhen
6/4/2021,23.9,21,26.3,0,108,11,1017.4,Shenzhen
7/4/2021,23.3,21.5,25.7,0,98,20.3,1016,Shenzhen
8/4/2021,22.6,21.3,24.3,0,85,15.6,1013.8,Shenzhen
9/4/2021,20.4,18.5,23,,33,17.2,1016.3,Shenzhen
10/4/2021,22.4,19.5,24.5,1.5,96,20.2,1018.2,Shenzhen
11/4/2021,23.4,20.2,27.6,0,98,17.9,1018.2,Shenzhen
12/4/2021,24.6,21.2,27.5,0,108,9,1016,Shenzhen
13/4/2021,25.3,22.3,29.5,0,150,9.7,1013.5,Shenzhen
14/4/2021,24.7,23,27.8,0,117,16.4,1012.6,Shenzhen
15/4/2021,22.8,21.2,24,,94,22.7,1012.2,Shenzhen
16/4/2021,23.9,21.9,25.1,6.1,97,17.6,1013,Shenzhen
17/4/2021,22.9,21.7,24,,86,10.6,1015.4,Shenzhen
18/4/2021,23.2,21.8,25,,92,22,1014.9,Shenzhen
19/4/2021,22.4,21,23,,88,26,1012.9,Shenzhen
20/4/2021,22.8,20.7,25,,94,20.8,1012.5,Shenzhen
21/4/2021,24.1,21.5,26.5,0,113,14.6,1012.2,Shenzhen
22/4/2021,24.6,21.5,28.4,0,144,11.9,1010,Shenzhen
23/4/2021,26.3,22.5,31.4,0,200,10.8,1007.6,Shenzhen
24/4/2021,25.5,23.7,27.1,0,114,14.9,1010.3,Shenzhen
25/4/2021,24.9,23,27,,108,17.4,1011.4,Shenzhen
26/4/2021,23.5,21.7,24,,84,24.2,1013.3,Shenzhen
27/4/2021,23,22,24,,77,14.3,1014,Shenzhen
28/4/2021,23.9,20.5,26,,79,12.5,1014.4,Shenzhen
29/4/2021,23.8,19.5,27.7,6.4,340,15.6,1013.3,Shenzhen
30/4/2021,24.6,21.3,28.1,,152,8.4,1012.4,Shenzhen
1/5/2021,25.9,22.4,29.4,0,197,8.9,1012,Shenzhen
2/5/2021,26,24.2,29.8,0,141,9.2,1012.5,Shenzhen
3/5/2021,25.2,22.1,26.1,5.3,92,19.8,1011.9,Shenzhen
4/5/2021,25.8,22.7,30.6,0.5,147,12.2,1010.6,Shenzhen
5/5/2021,26.4,22.1,29.9,7.1,4,10.3,1012.7,Shenzhen
6/5/2021,25,23,27,,112,19.9,1014.7,Shenzhen
7/5/2021,26.5,23.3,29.2,0,149,10.6,1013,Shenzhen
8/5/2021,27.8,24.2,30.9,0,197,13.7,1009.3,Shenzhen
9/5/2021,27.9,25.7,30.5,0,193,14.4,1008.5,Shenzhen
10/5/2021,28.4,25.2,31.4,0,178,14.9,1008.2,Shenzhen
11/5/2021,28.9,26.4,31,0,185,16.5,1007.7,Shenzhen
12/5/2021,28.5,26.7,31,,180,15.2,1007.8,Shenzhen
13/5/2021,29,27.2,31,,170,17.5,1008,Shenzhen
14/5/2021,29.3,27,32,,162,19.6,1008.3,Shenzhen
15/5/2021,29.3,27.3,32,,172,18.2,1008.4,Shenzhen
16/5/2021,29.7,27,32,0,183,18.2,1008.6,Shenzhen
17/5/2021,29.9,27.5,32.2,8.4,186,14.9,1009.3,Shenzhen
18/5/2021,29.6,25.9,32,,193,16.8,1008.6,Shenzhen
19/5/2021,29.6,27,32,,186,18.7,1007.4,Shenzhen
20/5/2021,29.9,27.7,32.2,0,193,16.9,1007.6,Shenzhen
21/5/2021,29.9,27.7,32,,193,16,1007.3,Shenzhen
22/5/2021,29.9,27.4,32,,178,15.6,1006.3,Shenzhen
23/5/2021,30.5,27.3,33.2,1.8,164,15,1007.3,Shenzhen
24/5/2021,29.6,27.2,32,0,180,11.8,1009.1,Shenzhen
25/5/2021,29.4,24.8,31.5,35.1,115,8.1,1009.7,Shenzhen
26/5/2021,29.5,26,32,,182,15.1,1008.9,Shenzhen
27/5/2021,30.1,27.6,33,,196,14.6,1009.2,Shenzhen
28/5/2021,30,27.9,32,,206,14.3,1009.2,Shenzhen
29/5/2021,29.8,27.8,32,,210,18.4,1006.6,Shenzhen
30/5/2021,30.2,27.9,32.7,0,207,20.5,1004.5,Shenzhen
31/5/2021,29,26.3,31.2,0,208,16.9,1003.6,Shenzhen
1/6/2021,26.4,23.4,29,,143,14.6,1005.6,Shenzhen
2/6/2021,27.2,23.5,30,,174,7.6,1006.4,Shenzhen
3/6/2021,29.4,27,32,,175,12.1,1005.9,Shenzhen
4/6/2021,27.9,24.6,30,,260,14.3,1004.4,Shenzhen
5/6/2021,27,23.6,30.6,3.6,355,10.3,1004.4,Shenzhen
6/6/2021,28.7,25,31.6,0,134,7.8,1004.1,Shenzhen
7/6/2021,28,25.9,30,,87,14.6,1006.8,Shenzhen
8/6/2021,28.7,26.3,32.1,0,95,11.1,1007.5,Shenzhen
9/6/2021,27.8,25,29.8,3.3,122,10.9,1006.8,Shenzhen
10/6/2021,28.9,25,31.1,9.9,86,14.9,1005.1,Shenzhen
11/6/2021,29.1,26.9,32.4,0,67,19.2,1004.8,Shenzhen
12/6/2021,28.2,25.2,29.1,4.3,103,22.2,1006.6,Shenzhen
13/6/2021,28.5,25.5,30,35.8,138,17.2,1007.6,Shenzhen
14/6/2021,29,27.2,31,,173,17.2,1005.5,Shenzhen
15/6/2021,29.3,27.4,32,,195,16.2,1003.7,Shenzhen
16/6/2021,29.8,27.9,32,,195,18,1005.6,Shenzhen
17/6/2021,29.8,27.9,32,,200,16.3,1007.2,Shenzhen
18/6/2021,30.1,28.1,32,,211,19.4,1006.4,Shenzhen
19/6/2021,29.9,28.1,32,,210,20.6,1004.2,Shenzhen
20/6/2021,30.1,28.1,32,,208,18.2,1002.4,Shenzhen
21/6/2021,30.3,28.5,32.1,0,210,17,1002.4,Shenzhen
22/6/2021,26.4,23.4,29.2,17.5,196,11.4,1004.5,Shenzhen
23/6/2021,25.8,24.5,27,,239,12.2,1005.4,Shenzhen
24/6/2021,26,23.6,28,,170,8.7,1005.4,Shenzhen
25/6/2021,26.5,24.5,27,,168,9.8,1005.7,Shenzhen
26/6/2021,28,25.3,29.4,,193,11.6,1006.5,Shenzhen
27/6/2021,29.3,28.2,31,,206,16.2,1005.7,Shenzhen
28/6/2021,28.3,24.9,30,,202,13.8,1004.4,Shenzhen
29/6/2021,28.9,28,30,,196,16.9,1004.5,Shenzhen
30/6/2021,29.4,27.8,32,,184,18.2,1005.3,Shenzhen
1/7/2021,29.5,28,31,,188,18.2,1005.5,Shenzhen
2/7/2021,29.6,28.1,31,,191,18.4,1006,Shenzhen
3/7/2021,29.7,27.9,32,,180,17.8,1005.8,Shenzhen
4/7/2021,30.4,27.6,32,1,169,12.9,1006.6,Shenzhen
5/7/2021,30,26.8,32.2,3.8,90,16,1006.9,Shenzhen
6/7/2021,29.8,27.7,32,0,87,16.9,1005.9,Shenzhen
7/7/2021,29.6,26.9,31.3,0.5,117,19.6,1008.1,Shenzhen
8/7/2021,29.8,25.2,31.5,12.2,142,15.8,1010.8,Shenzhen
9/7/2021,29.9,26.6,32.9,0,132,9.1,1010.1,Shenzhen
10/7/2021,29.7,27,31.2,,121,9.7,1009.9,Shenzhen
11/7/2021,30.3,27.2,32.4,0.3,123,11.1,1010.8,Shenzhen
12/7/2021,30.2,27.5,32.1,0,163,12.1,1009.9,Shenzhen
13/7/2021,30.6,27.3,33.6,0.3,184,12.4,1008.1,Shenzhen
14/7/2021,30.9,27.7,33.4,0.3,182,10.4,1007.7,Shenzhen
15/7/2021,30.6,28.4,33,,144,10.5,1008.5,Shenzhen
16/7/2021,29.4,26.6,33.2,0,170,8.6,1008.2,Shenzhen
17/7/2021,28.9,25.1,32.8,9.4,85,11.3,1005.5,Shenzhen
18/7/2021,28,24.5,30.7,4.3,57,14.6,1002.9,Shenzhen
19/7/2021,26.8,25,28,,66,29.3,1001.4,Shenzhen
20/7/2021,27.3,24.3,28,83.3,86,22.8,1001.5,Shenzhen
21/7/2021,27.2,25,28,,104,19,1002,Shenzhen
22/7/2021,28.4,26,30.8,23.1,124,9.5,1000.9,Shenzhen
23/7/2021,30.2,26.1,34.9,0,232,8.3,998.2,Shenzhen
24/7/2021,30.4,28,35.1,0,225,9.7,997.6,Shenzhen
25/7/2021,30.2,26.1,32.9,9.9,213,11,999,Shenzhen
26/7/2021,30.6,27.6,32.9,0,198,9.5,997.9,Shenzhen
27/7/2021,31.7,28.8,35.8,0,228,9.5,996.3,Shenzhen
28/7/2021,29.4,26.6,34.9,0,224,12.8,997,Shenzhen
29/7/2021,28.9,26.9,32.5,0.3,203,6.8,999.5,Shenzhen
30/7/2021,28.4,25.9,30,,195,12.1,1001,Shenzhen
31/7/2021,29.8,27.4,32.4,5.1,216,13.3,999.8,Shenzhen
1/8/2021,28.3,24.4,32.2,1,221,9.3,998.2,Shenzhen
2/8/2021,29.6,26.5,32.2,95.8,201,8.3,997.9,Shenzhen
3/8/2021,28.7,25.5,30.6,14.7,66,16.9,996.4,Shenzhen
4/8/2021,28.9,25.9,33,,310,16.9,995.8,Shenzhen
5/8/2021,27.7,25.5,30,,248,12.2,996,Shenzhen
6/8/2021,28.3,26.8,30,,229,12.2,997.8,Shenzhen
7/8/2021,28.9,26.9,33.2,0.3,217,11.4,1000.7,Shenzhen
8/8/2021,29.5,26.6,32.4,0,199,11.6,1003.7,Shenzhen
9/8/2021,28.6,26,31,,190,13.3,1004.7,Shenzhen
10/8/2021,29.1,27.5,31,,165,15.5,1005.1,Shenzhen
11/8/2021,28.3,26,31.7,5.1,174,13.5,1007.5,Shenzhen
12/8/2021,29,25.8,31.1,4.3,172,9.8,1008.4,Shenzhen
13/8/2021,28.4,26,30,,196,10.9,1005.7,Shenzhen
14/8/2021,27.5,25.8,29,,193,14.5,1005.7,Shenzhen
15/8/2021,27.1,24.4,29,10.9,178,10.6,1009.3,Shenzhen
16/8/2021,27.7,25,30.2,6.1,186,9.7,1012,Shenzhen
17/8/2021,29.5,26.4,32.1,12.2,195,11.8,1010.2,Shenzhen
18/8/2021,29.7,27.2,32.5,0,205,10,1007.9,Shenzhen
19/8/2021,28.7,24.2,30.1,12.7,178,8.7,1008.2,Shenzhen
20/8/2021,29.1,25,32,,191,11.7,1009,Shenzhen
21/8/2021,29.8,27.1,32.3,0,210,14.2,1008.2,Shenzhen
22/8/2021,29.9,27.6,32.4,0,204,13.8,1006.9,Shenzhen
23/8/2021,29.7,27.3,32,,191,15.2,1006.7,Shenzhen
24/8/2021,29.1,27,31,,180,12.9,1007.1,Shenzhen
25/8/2021,29.6,27.2,31.6,2.3,154,11.8,1008.3,Shenzhen
26/8/2021,29.9,27.5,31.5,0,128,10.6,1010.5,Shenzhen
27/8/2021,26.6,21.5,29.8,19.8,62,12.3,1011.5,Shenzhen
28/8/2021,28.4,23.7,31,7.1,55,11.1,1011.2,Shenzhen
29/8/2021,27,24.8,29,,79,10.2,1010.7,Shenzhen
30/8/2021,28.6,24.6,32.1,8.6,90,10,1011.1,Shenzhen
31/8/2021,28.3,25,31.3,0,44,10.5,1010.7,Shenzhen
1/9/2021,28.3,26,30.1,10.2,69,13.4,1009.5,Shenzhen
2/9/2021,29.3,26.5,31.1,0.5,93,13.2,1008.9,Shenzhen
3/9/2021,29.4,26.5,31.5,0,146,10.1,1007,Shenzhen
4/9/2021,29.6,25.6,31.7,2.3,160,11.3,1007.8,Shenzhen
5/9/2021,29.4,26.9,31.8,2.3,132,9.1,1009.4,Shenzhen
6/9/2021,30.1,26.6,33.2,0,84,8.3,1010.2,Shenzhen
7/9/2021,29.7,26.9,33.1,0,61,13.6,1009.9,Shenzhen
8/9/2021,29.7,27.3,33.1,0,89,9.2,1009.3,Shenzhen
9/9/2021,30.2,26.4,34.7,0,66,7.5,1008.9,Shenzhen
10/9/2021,30.1,27.4,33,0,87,11.1,1007.9,Shenzhen
11/9/2021,30.6,27.2,34.2,0,193,9.3,1004.5,Shenzhen
12/9/2021,31.3,28.1,35.5,0,217,10.2,1001.7,Shenzhen
13/9/2021,30.6,28.6,33.8,0,199,11,1006.3,Shenzhen
14/9/2021,28.9,26.9,32.9,0.5,207,8.6,1011,Shenzhen
15/9/2021,30.6,25.5,34.4,17.3,249,11.6,1011.2,Shenzhen
16/9/2021,28.8,24.2,34,0,296,9.7,1009.4,Shenzhen
